run_id,ts,slug,tick,trade_id,intent_kind,side,qty,intent_price,time_left_sec,status,reason,fill_price,qty_tokens,notional_usd,proceeds_usd,data
20260713_235323_threshold_sim,1783954529,btc-updown-15m-1783953900,113,1,buy,up,10.0,0.87,272,filled,,0.87,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783953900"", ""tick"": 113, ""side"": ""up"", ""price"": 0.87, ""qty_tokens"": 10.0, ""time_left_sec"": 272, ""ts"": 1783954529}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783953900"", ""tick"": 113, ""side"": ""up"", ""ts"": 1783954529, ""status"": ""filled"", ""reason"": """", ""token_id"": ""60516114132985427167543644087709872250131463150068374696237490747124653903033"", ""qty_tokens"": 10.0, ""fill_price"": 0.87, ""data"": {}, ""debug"": {}}}"
20260713_235323_threshold_sim,1783954651,btc-updown-15m-1783953900,222,2,exit_tp,up,10.0,0.98,151,filled,,0.98,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1783953900"", ""tick"": 222, ""side"": ""up"", ""price"": 0.98, ""qty_tokens"": 10.0, ""time_left_sec"": 151, ""ts"": 1783954651}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1783953900"", ""tick"": 222, ""side"": ""up"", ""ts"": 1783954651, ""status"": ""filled"", ""reason"": """", ""token_id"": ""60516114132985427167543644087709872250131463150068374696237490747124653903033"", ""qty_tokens"": 10.0, ""fill_price"": 0.98, ""data"": {}, ""debug"": {}}}"
20260713_235323_threshold_sim,1783956208,btc-updown-15m-1783955700,1658,3,buy,up,10.0,0.85,393,filled,,0.85,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783955700"", ""tick"": 1658, ""side"": ""up"", ""price"": 0.85, ""qty_tokens"": 10.0, ""time_left_sec"": 393, ""ts"": 1783956208}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783955700"", ""tick"": 1658, ""side"": ""up"", ""ts"": 1783956208, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77252849615878494043802197950776585842665998881621218129972515150228058158877"", ""qty_tokens"": 10.0, ""fill_price"": 0.85, ""data"": {}, ""debug"": {}}}"
20260713_235323_threshold_sim,1783956357,btc-updown-15m-1783955700,1796,4,exit_sl,up,10.0,0.73,244,filled,,0.73,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783955700"", ""tick"": 1796, ""side"": ""up"", ""price"": 0.73, ""qty_tokens"": 10.0, ""time_left_sec"": 244, ""ts"": 1783956357}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783955700"", ""tick"": 1796, ""side"": ""up"", ""ts"": 1783956357, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77252849615878494043802197950776585842665998881621218129972515150228058158877"", ""qty_tokens"": 10.0, ""fill_price"": 0.73, ""data"": {}, ""debug"": {}}}"
20260714_225152_threshold_sim,1784037221,btc-updown-15m-1784036700,105,1,buy,up,10.0,0.86,380,filled,,0.86,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 105, ""side"": ""up"", ""price"": 0.86, ""qty_tokens"": 10.0, ""time_left_sec"": 380, ""ts"": 1784037221}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 105, ""side"": ""up"", ""ts"": 1784037221, ""status"": ""filled"", ""reason"": """", ""token_id"": ""102922546495312611172949179628427201772043171061695536583706479465154083827957"", ""qty_tokens"": 10.0, ""fill_price"": 0.86, ""data"": {}, ""debug"": {}}}"
20260714_225152_threshold_sim,1784037278,btc-updown-15m-1784036700,160,2,exit_sl,up,10.0,0.72,323,filled,,0.72,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 160, ""side"": ""up"", ""price"": 0.72, ""qty_tokens"": 10.0, ""time_left_sec"": 323, ""ts"": 1784037278}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 160, ""side"": ""up"", ""ts"": 1784037278, ""status"": ""filled"", ""reason"": """", ""token_id"": ""102922546495312611172949179628427201772043171061695536583706479465154083827957"", ""qty_tokens"": 10.0, ""fill_price"": 0.72, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784037524,btc-updown-15m-1784036700,395,1,buy,down,10.0,0.33,77,filled,,0.33,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 395, ""side"": ""down"", ""price"": 0.33, ""qty_tokens"": 10.0, ""time_left_sec"": 77, ""ts"": 1784037524}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 395, ""side"": ""down"", ""ts"": 1784037524, ""status"": ""filled"", ""reason"": """", ""token_id"": ""63511808395397794022794241537184967563251394848012506814129630514381653118535"", ""qty_tokens"": 10.0, ""fill_price"": 0.33, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784037530,btc-updown-15m-1784036700,401,2,exit_time,down,10.0,0.26,71,filled,,0.26,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 401, ""side"": ""down"", ""price"": 0.26, ""qty_tokens"": 10.0, ""time_left_sec"": 71, ""ts"": 1784037530}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784036700"", ""tick"": 401, ""side"": ""down"", ""ts"": 1784037530, ""status"": ""filled"", ""reason"": """", ""token_id"": ""63511808395397794022794241537184967563251394848012506814129630514381653118535"", ""qty_tokens"": 10.0, ""fill_price"": 0.26, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038060,btc-updown-15m-1784037600,895,3,buy,up,10.0,0.22,441,filled,,0.22,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 895, ""side"": ""up"", ""price"": 0.22, ""qty_tokens"": 10.0, ""time_left_sec"": 441, ""ts"": 1784038060}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 895, ""side"": ""up"", ""ts"": 1784038060, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.22, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038081,btc-updown-15m-1784037600,915,4,exit_time,up,10.0,0.16,420,filled,,0.16,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 915, ""side"": ""up"", ""price"": 0.16, ""qty_tokens"": 10.0, ""time_left_sec"": 420, ""ts"": 1784038081}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 915, ""side"": ""up"", ""ts"": 1784038081, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.16, ""data"": {}, ""debug"": {}}}"
20260714_225152_threshold_sim,1784038081,btc-updown-15m-1784037600,908,3,buy,down,10.0,0.85,419,filled,,0.85,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 908, ""side"": ""down"", ""price"": 0.85, ""qty_tokens"": 10.0, ""time_left_sec"": 419, ""ts"": 1784038081}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 908, ""side"": ""down"", ""ts"": 1784038081, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98240565329844640479496728979823085845288335836383831816259622338707963032110"", ""qty_tokens"": 10.0, ""fill_price"": 0.85, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038085,btc-updown-15m-1784037600,919,5,buy,up,10.0,0.19,416,filled,,0.19,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 919, ""side"": ""up"", ""price"": 0.19, ""qty_tokens"": 10.0, ""time_left_sec"": 416, ""ts"": 1784038085}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 919, ""side"": ""up"", ""ts"": 1784038085, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.19, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038090,btc-updown-15m-1784037600,923,6,exit_time,up,10.0,0.17,412,filled,,0.17,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 923, ""side"": ""up"", ""price"": 0.17, ""qty_tokens"": 10.0, ""time_left_sec"": 412, ""ts"": 1784038090}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 923, ""side"": ""up"", ""ts"": 1784038090, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.17, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038091,btc-updown-15m-1784037600,924,7,buy,up,10.0,0.19,410,filled,,0.19,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 924, ""side"": ""up"", ""price"": 0.19, ""qty_tokens"": 10.0, ""time_left_sec"": 410, ""ts"": 1784038091}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 924, ""side"": ""up"", ""ts"": 1784038091, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.19, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038094,btc-updown-15m-1784037600,927,8,exit_time,up,10.0,0.17,407,filled,,0.17,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 927, ""side"": ""up"", ""price"": 0.17, ""qty_tokens"": 10.0, ""time_left_sec"": 407, ""ts"": 1784038094}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 927, ""side"": ""up"", ""ts"": 1784038094, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.17, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038097,btc-updown-15m-1784037600,930,9,buy,up,10.0,0.19,404,filled,,0.19,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 930, ""side"": ""up"", ""price"": 0.19, ""qty_tokens"": 10.0, ""time_left_sec"": 404, ""ts"": 1784038097}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 930, ""side"": ""up"", ""ts"": 1784038097, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.19, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038123,btc-updown-15m-1784037600,955,10,exit_time,up,10.0,0.15,378,filled,,0.15,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 955, ""side"": ""up"", ""price"": 0.15, ""qty_tokens"": 10.0, ""time_left_sec"": 378, ""ts"": 1784038123}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 955, ""side"": ""up"", ""ts"": 1784038123, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.15, ""data"": {}, ""debug"": {}}}"
20260714_225152_threshold_sim,1784038243,btc-updown-15m-1784037600,1065,4,exit_tp,down,10.0,0.98,258,filled,,0.98,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1065, ""side"": ""down"", ""price"": 0.98, ""qty_tokens"": 10.0, ""time_left_sec"": 258, ""ts"": 1784038243}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1065, ""side"": ""down"", ""ts"": 1784038243, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98240565329844640479496728979823085845288335836383831816259622338707963032110"", ""qty_tokens"": 10.0, ""fill_price"": 0.98, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038301,btc-updown-15m-1784037600,1128,11,buy,up,10.0,0.13,200,filled,,0.13,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1128, ""side"": ""up"", ""price"": 0.13, ""qty_tokens"": 10.0, ""time_left_sec"": 200, ""ts"": 1784038301}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1128, ""side"": ""up"", ""ts"": 1784038301, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.13, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038327,btc-updown-15m-1784037600,1153,12,exit_time,up,10.0,0.1,174,filled,,0.1,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1153, ""side"": ""up"", ""price"": 0.1, ""qty_tokens"": 10.0, ""time_left_sec"": 174, ""ts"": 1784038327}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1153, ""side"": ""up"", ""ts"": 1784038327, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.1, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038329,btc-updown-15m-1784037600,1155,13,buy,up,10.0,0.14,172,filled,,0.14,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1155, ""side"": ""up"", ""price"": 0.14, ""qty_tokens"": 10.0, ""time_left_sec"": 172, ""ts"": 1784038329}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1155, ""side"": ""up"", ""ts"": 1784038329, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.14, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038349,btc-updown-15m-1784037600,1174,14,exit_time,up,10.0,0.11,152,filled,,0.11,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1174, ""side"": ""up"", ""price"": 0.11, ""qty_tokens"": 10.0, ""time_left_sec"": 152, ""ts"": 1784038349}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1174, ""side"": ""up"", ""ts"": 1784038349, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.11, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038364,btc-updown-15m-1784037600,1188,15,buy,up,10.0,0.12,137,filled,,0.12,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1188, ""side"": ""up"", ""price"": 0.12, ""qty_tokens"": 10.0, ""time_left_sec"": 137, ""ts"": 1784038364}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1188, ""side"": ""up"", ""ts"": 1784038364, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.12, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038367,btc-updown-15m-1784037600,1191,16,exit_time,up,10.0,0.1,134,filled,,0.1,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1191, ""side"": ""up"", ""price"": 0.1, ""qty_tokens"": 10.0, ""time_left_sec"": 134, ""ts"": 1784038367}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1191, ""side"": ""up"", ""ts"": 1784038367, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.1, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038375,btc-updown-15m-1784037600,1199,17,buy,up,10.0,0.33,126,filled,,0.33,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1199, ""side"": ""up"", ""price"": 0.33, ""qty_tokens"": 10.0, ""time_left_sec"": 126, ""ts"": 1784038375}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1199, ""side"": ""up"", ""ts"": 1784038375, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.33, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038419,btc-updown-15m-1784037600,1242,18,exit_time,up,10.0,0.09,82,filled,,0.09,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1242, ""side"": ""up"", ""price"": 0.09, ""qty_tokens"": 10.0, ""time_left_sec"": 82, ""ts"": 1784038419}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1242, ""side"": ""up"", ""ts"": 1784038419, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.09, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038424,btc-updown-15m-1784037600,1247,19,buy,up,10.0,0.16,77,filled,,0.16,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1247, ""side"": ""up"", ""price"": 0.16, ""qty_tokens"": 10.0, ""time_left_sec"": 77, ""ts"": 1784038424}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1247, ""side"": ""up"", ""ts"": 1784038424, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.16, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038428,btc-updown-15m-1784037600,1251,20,exit_time,up,10.0,0.11,73,filled,,0.11,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1251, ""side"": ""up"", ""price"": 0.11, ""qty_tokens"": 10.0, ""time_left_sec"": 73, ""ts"": 1784038428}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1251, ""side"": ""up"", ""ts"": 1784038428, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.11, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038433,btc-updown-15m-1784037600,1256,21,buy,up,10.0,0.25,68,filled,,0.25,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1256, ""side"": ""up"", ""price"": 0.25, ""qty_tokens"": 10.0, ""time_left_sec"": 68, ""ts"": 1784038433}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1256, ""side"": ""up"", ""ts"": 1784038433, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.25, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038467,btc-updown-15m-1784037600,1289,22,exit_time,up,10.0,0.13,34,filled,,0.13,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1289, ""side"": ""up"", ""price"": 0.13, ""qty_tokens"": 10.0, ""time_left_sec"": 34, ""ts"": 1784038467}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1289, ""side"": ""up"", ""ts"": 1784038467, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.13, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038469,btc-updown-15m-1784037600,1291,23,buy,up,10.0,0.17,32,filled,,0.17,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1291, ""side"": ""up"", ""price"": 0.17, ""qty_tokens"": 10.0, ""time_left_sec"": 32, ""ts"": 1784038469}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1291, ""side"": ""up"", ""ts"": 1784038469, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.17, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038472,btc-updown-15m-1784037600,1293,24,exit_time,up,10.0,0.12,29,filled,,0.12,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1293, ""side"": ""up"", ""price"": 0.12, ""qty_tokens"": 10.0, ""time_left_sec"": 29, ""ts"": 1784038472}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1293, ""side"": ""up"", ""ts"": 1784038472, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.12, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038476,btc-updown-15m-1784037600,1297,25,buy,up,10.0,0.31,25,filled,,0.31,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1297, ""side"": ""up"", ""price"": 0.31, ""qty_tokens"": 10.0, ""time_left_sec"": 25, ""ts"": 1784038476}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1297, ""side"": ""up"", ""ts"": 1784038476, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.31, ""data"": {}, ""debug"": {}}}"
20260714_225154_ma_sim,1784038497,btc-updown-15m-1784037600,1318,26,exit_tp,up,10.0,0.98,4,filled,,0.98,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1318, ""side"": ""up"", ""price"": 0.98, ""qty_tokens"": 10.0, ""time_left_sec"": 4, ""ts"": 1784038497}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1784037600"", ""tick"": 1318, ""side"": ""up"", ""ts"": 1784038497, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26893120734850049064697737794257041054803739307356376811571769490900983718705"", ""qty_tokens"": 10.0, ""fill_price"": 0.98, ""data"": {}, ""debug"": {}}}"
20260714_231552_threshold_sim,1784039122,btc-updown-15m-1784038500,540,1,buy,down,10.0,0.85,279,filled,,0.85,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784038500"", ""tick"": 540, ""side"": ""down"", ""price"": 0.85, ""qty_tokens"": 10.0, ""time_left_sec"": 279, ""ts"": 1784039122}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1784038500"", ""tick"": 540, ""side"": ""down"", ""ts"": 1784039122, ""status"": ""filled"", ""reason"": """", ""token_id"": ""23520781027934511783003834311893342454134685548159821827783391094555950891826"", ""qty_tokens"": 10.0, ""fill_price"": 0.85, ""data"": {}, ""debug"": {}}}"
20260714_231552_threshold_sim,1784039158,btc-updown-15m-1784038500,574,2,exit_sl,down,10.0,0.63,243,filled,,0.63,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1784038500"", ""tick"": 574, ""side"": ""down"", ""price"": 0.63, ""qty_tokens"": 10.0, ""time_left_sec"": 243, ""ts"": 1784039158}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1784038500"", ""tick"": 574, ""side"": ""down"", ""ts"": 1784039158, ""status"": ""filled"", ""reason"": """", ""token_id"": ""23520781027934511783003834311893342454134685548159821827783391094555950891826"", ""qty_tokens"": 10.0, ""fill_price"": 0.63, ""data"": {}, ""debug"": {}}}"
