ts,type,slug,tick,data
1767449299.1169438,tick,btc-updown-15m-1767448800,17,"{""type"": ""tick"", ""tick"": 17, ""slug"": ""btc-updown-15m-1767448800""}"
1767449300.438172,quote,btc-updown-15m-1767448800,17,"{""type"": ""quote"", ""tick"": 17, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.43"", ""ask"": ""0.45""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.55"", ""ask"": ""0.56""}}}"
1767449301.43979,tick,btc-updown-15m-1767448800,18,"{""type"": ""tick"", ""tick"": 18, ""slug"": ""btc-updown-15m-1767448800""}"
1767449302.7452621,quote,btc-updown-15m-1767448800,18,"{""type"": ""quote"", ""tick"": 18, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.44"", ""ask"": ""0.46""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.56"", ""ask"": ""0.57""}}}"
1767449303.7462075,tick,btc-updown-15m-1767448800,19,"{""type"": ""tick"", ""tick"": 19, ""slug"": ""btc-updown-15m-1767448800""}"
1767449305.0337808,quote,btc-updown-15m-1767448800,19,"{""type"": ""quote"", ""tick"": 19, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.42"", ""ask"": ""0.45""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.55"", ""ask"": ""0.57""}}}"
1767449306.0358555,tick,btc-updown-15m-1767448800,20,"{""type"": ""tick"", ""tick"": 20, ""slug"": ""btc-updown-15m-1767448800""}"
1767449307.3424697,quote,btc-updown-15m-1767448800,20,"{""type"": ""quote"", ""tick"": 20, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.42"", ""ask"": ""0.41""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.6"", ""ask"": ""0.61""}}}"
1767449308.344725,tick,btc-updown-15m-1767448800,21,"{""type"": ""tick"", ""tick"": 21, ""slug"": ""btc-updown-15m-1767448800""}"
1767449309.6403193,quote,btc-updown-15m-1767448800,21,"{""type"": ""quote"", ""tick"": 21, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.38"", ""ask"": ""0.4""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.58"", ""ask"": ""0.59""}}}"
1767449310.6413932,tick,btc-updown-15m-1767448800,22,"{""type"": ""tick"", ""tick"": 22, ""slug"": ""btc-updown-15m-1767448800""}"
1767449311.954991,quote,btc-updown-15m-1767448800,22,"{""type"": ""quote"", ""tick"": 22, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.38"", ""ask"": ""0.39""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.61"", ""ask"": ""0.62""}}}"
1767449312.9559321,tick,btc-updown-15m-1767448800,23,"{""type"": ""tick"", ""tick"": 23, ""slug"": ""btc-updown-15m-1767448800""}"
1767449314.2900975,quote,btc-updown-15m-1767448800,23,"{""type"": ""quote"", ""tick"": 23, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.38"", ""ask"": ""0.39""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.61"", ""ask"": ""0.62""}}}"
1767449315.2912126,tick,btc-updown-15m-1767448800,24,"{""type"": ""tick"", ""tick"": 24, ""slug"": ""btc-updown-15m-1767448800""}"
1767449316.583762,quote,btc-updown-15m-1767448800,24,"{""type"": ""quote"", ""tick"": 24, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.35"", ""ask"": ""0.36""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.64"", ""ask"": ""0.66""}}}"
1767449317.5851817,tick,btc-updown-15m-1767448800,25,"{""type"": ""tick"", ""tick"": 25, ""slug"": ""btc-updown-15m-1767448800""}"
1767449318.8869069,quote,btc-updown-15m-1767448800,25,"{""type"": ""quote"", ""tick"": 25, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.3"", ""ask"": ""0.31""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.7"", ""ask"": ""0.7""}}}"
1767449319.8885899,tick,btc-updown-15m-1767448800,26,"{""type"": ""tick"", ""tick"": 26, ""slug"": ""btc-updown-15m-1767448800""}"
1767449321.2387974,quote,btc-updown-15m-1767448800,26,"{""type"": ""quote"", ""tick"": 26, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.3"", ""ask"": ""0.32""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.68"", ""ask"": ""0.69""}}}"
1767449322.2409444,tick,btc-updown-15m-1767448800,27,"{""type"": ""tick"", ""tick"": 27, ""slug"": ""btc-updown-15m-1767448800""}"
1767449323.5944686,quote,btc-updown-15m-1767448800,27,"{""type"": ""quote"", ""tick"": 27, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.3"", ""ask"": ""0.31""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.69"", ""ask"": ""0.7""}}}"
1767449324.596231,tick,btc-updown-15m-1767448800,28,"{""type"": ""tick"", ""tick"": 28, ""slug"": ""btc-updown-15m-1767448800""}"
1767449325.948262,quote,btc-updown-15m-1767448800,28,"{""type"": ""quote"", ""tick"": 28, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.29"", ""ask"": ""0.3""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.7"", ""ask"": ""0.7""}}}"
1767449326.9504154,tick,btc-updown-15m-1767448800,29,"{""type"": ""tick"", ""tick"": 29, ""slug"": ""btc-updown-15m-1767448800""}"
1767449328.27604,quote,btc-updown-15m-1767448800,29,"{""type"": ""quote"", ""tick"": 29, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.25"", ""ask"": ""0.24""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.76"", ""ask"": ""0.76""}}}"
1767449329.2776182,tick,btc-updown-15m-1767448800,30,"{""type"": ""tick"", ""tick"": 30, ""slug"": ""btc-updown-15m-1767448800""}"
1767449330.601033,quote,btc-updown-15m-1767448800,30,"{""type"": ""quote"", ""tick"": 30, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.22"", ""ask"": ""0.25""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.76"", ""ask"": ""0.78""}}}"
1767449331.6037931,tick,btc-updown-15m-1767448800,31,"{""type"": ""tick"", ""tick"": 31, ""slug"": ""btc-updown-15m-1767448800""}"
1767449332.9705234,quote,btc-updown-15m-1767448800,31,"{""type"": ""quote"", ""tick"": 31, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.22"", ""ask"": ""0.24""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.77"", ""ask"": ""0.78""}}}"
1767449333.9719436,tick,btc-updown-15m-1767448800,32,"{""type"": ""tick"", ""tick"": 32, ""slug"": ""btc-updown-15m-1767448800""}"
1767449335.3169153,quote,btc-updown-15m-1767448800,32,"{""type"": ""quote"", ""tick"": 32, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.23"", ""ask"": ""0.24""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.76"", ""ask"": ""0.77""}}}"
1767449336.3187573,tick,btc-updown-15m-1767448800,33,"{""type"": ""tick"", ""tick"": 33, ""slug"": ""btc-updown-15m-1767448800""}"
1767449337.5970588,quote,btc-updown-15m-1767448800,33,"{""type"": ""quote"", ""tick"": 33, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.21"", ""ask"": ""0.24""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.76"", ""ask"": ""0.78""}}}"
1767449338.597995,tick,btc-updown-15m-1767448800,34,"{""type"": ""tick"", ""tick"": 34, ""slug"": ""btc-updown-15m-1767448800""}"
1767449339.916836,quote,btc-updown-15m-1767448800,34,"{""type"": ""quote"", ""tick"": 34, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.22"", ""ask"": ""0.24""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.76"", ""ask"": ""0.78""}}}"
1767449340.9184246,tick,btc-updown-15m-1767448800,35,"{""type"": ""tick"", ""tick"": 35, ""slug"": ""btc-updown-15m-1767448800""}"
1767449342.230335,quote,btc-updown-15m-1767448800,35,"{""type"": ""quote"", ""tick"": 35, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.24"", ""ask"": ""0.25""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.73"", ""ask"": ""0.74""}}}"
1767449343.2320921,tick,btc-updown-15m-1767448800,36,"{""type"": ""tick"", ""tick"": 36, ""slug"": ""btc-updown-15m-1767448800""}"
1767449344.5452557,quote,btc-updown-15m-1767448800,36,"{""type"": ""quote"", ""tick"": 36, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.27"", ""ask"": ""0.28""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.72"", ""ask"": ""0.73""}}}"
1767449345.5473583,tick,btc-updown-15m-1767448800,37,"{""type"": ""tick"", ""tick"": 37, ""slug"": ""btc-updown-15m-1767448800""}"
1767449346.896414,quote,btc-updown-15m-1767448800,37,"{""type"": ""quote"", ""tick"": 37, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.26"", ""ask"": ""0.26""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.74"", ""ask"": ""0.75""}}}"
1767449347.8984084,tick,btc-updown-15m-1767448800,38,"{""type"": ""tick"", ""tick"": 38, ""slug"": ""btc-updown-15m-1767448800""}"
1767449349.2224896,quote,btc-updown-15m-1767448800,38,"{""type"": ""quote"", ""tick"": 38, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.27"", ""ask"": ""0.28""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.72"", ""ask"": ""0.73""}}}"
1767449350.223438,tick,btc-updown-15m-1767448800,39,"{""type"": ""tick"", ""tick"": 39, ""slug"": ""btc-updown-15m-1767448800""}"
1767449351.5621831,quote,btc-updown-15m-1767448800,39,"{""type"": ""quote"", ""tick"": 39, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.26"", ""ask"": ""0.28""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.72"", ""ask"": ""0.74""}}}"
1767449352.5646474,tick,btc-updown-15m-1767448800,40,"{""type"": ""tick"", ""tick"": 40, ""slug"": ""btc-updown-15m-1767448800""}"
1767449353.882052,quote,btc-updown-15m-1767448800,40,"{""type"": ""quote"", ""tick"": 40, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.27"", ""ask"": ""0.28""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.72"", ""ask"": ""0.74""}}}"
1767449354.8842793,tick,btc-updown-15m-1767448800,41,"{""type"": ""tick"", ""tick"": 41, ""slug"": ""btc-updown-15m-1767448800""}"
1767449356.1698608,quote,btc-updown-15m-1767448800,41,"{""type"": ""quote"", ""tick"": 41, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.26"", ""ask"": ""0.27""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.73"", ""ask"": ""0.74""}}}"
1767449357.1714816,tick,btc-updown-15m-1767448800,42,"{""type"": ""tick"", ""tick"": 42, ""slug"": ""btc-updown-15m-1767448800""}"
1767449358.6125336,quote,btc-updown-15m-1767448800,42,"{""type"": ""quote"", ""tick"": 42, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.26"", ""ask"": ""0.27""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.73"", ""ask"": ""0.74""}}}"
1767449359.614191,tick,btc-updown-15m-1767448800,43,"{""type"": ""tick"", ""tick"": 43, ""slug"": ""btc-updown-15m-1767448800""}"
1767449361.0208755,quote,btc-updown-15m-1767448800,43,"{""type"": ""quote"", ""tick"": 43, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.26"", ""ask"": ""0.27""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.74"", ""ask"": ""0.75""}}}"
1767449362.0227847,tick,btc-updown-15m-1767448800,44,"{""type"": ""tick"", ""tick"": 44, ""slug"": ""btc-updown-15m-1767448800""}"
1767449363.3248415,quote,btc-updown-15m-1767448800,44,"{""type"": ""quote"", ""tick"": 44, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.25"", ""ask"": ""0.26""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.74"", ""ask"": ""0.75""}}}"
1767449364.3262424,tick,btc-updown-15m-1767448800,45,"{""type"": ""tick"", ""tick"": 45, ""slug"": ""btc-updown-15m-1767448800""}"
1767449365.625716,quote,btc-updown-15m-1767448800,45,"{""type"": ""quote"", ""tick"": 45, ""slug"": ""btc-updown-15m-1767448800"", ""quote"": {""slug"": ""btc-updown-15m-1767448800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""21734334215160785093888042838218857057696382677024696125903530762132793176692"", ""bid"": ""0.38"", ""ask"": ""0.4""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9113527184972766860446524333678357521374467239329704749769025845243157757697"", ""bid"": ""0.6"", ""ask"": ""0.63""}}}"
