enter_1,stop_drop,take_profit,entry_cap,t_enter,stop_confirm,stable,pnl,mdd,score,janfeb,mar03,sim,val,W,L,fills
0.8,0.12,0.98,0.9,450,30,15,-19.49,-27.53,-33.26,-9.54,-1.63,-8.32,-9.95,127,57,370
0.85,0.12,0.98,0.95,300,0,15,-20.99,-24.59,-33.29,-12.96,1.31,-9.34,-8.03,106,55,322
0.8,0.06,0.98,0.95,450,0,60,-18.79,-29.01,-33.3,-2.67,-5.16,-10.96,-16.12,96,81,376
0.9,0.1,0.99,0.95,300,0,15,-21.49,-23.7,-33.34,-10.64,1.7,-12.55,-10.85,93,46,288
0.8,0.12,0.98,0.9,180,20,0,-20.97,-24.77,-33.36,-9.4,-0.47,-11.1,-11.57,75,42,238
0.85,0.06,0.98,0.95,300,20,15,-21.38,-23.98,-33.37,-2.76,1.22,-19.84,-18.62,112,49,322
0.85,0.12,0.99,0.9,450,30,0,-18.27,-30.19,-33.37,1.42,-3.45,-16.24,-19.69,129,59,380
0.8,0.1,0.98,0.95,450,20,60,-20.47,-25.87,-33.41,-13.03,-2.17,-5.27,-7.44,128,49,354
0.85,0.12,0.98,0.95,180,0,15,-21.54,-23.94,-33.51,-13.1,3.61,-12.05,-8.44,62,34,194
0.8,0.1,0.98,0.95,180,20,15,-21.09,-24.89,-33.54,-16.1,3.31,-8.3,-4.99,81,33,236
0.85,0.06,0.98,0.95,450,20,0,-16.69,-33.74,-33.56,7.66,-0.38,-23.97,-24.35,129,79,420
0.85,0.1,0.98,0.95,300,30,15,-21.19,-24.79,-33.59,-7.36,0.91,-14.74,-13.83,122,39,322
0.85,0.06,0.98,0.95,300,20,60,-21.56,-24.07,-33.6,-11.36,3.9,-14.1,-10.2,82,30,226
0.9,0.06,0.99,0.95,450,20,30,-22.12,-23.03,-33.63,-13.66,1.3,-9.76,-8.46,104,41,294
0.85,0.06,0.99,0.9,300,20,15,-21.65,-23.95,-33.63,-7.22,3.25,-17.68,-14.43,73,46,238
0.85,0.1,0.99,0.9,300,20,15,-21.36,-24.66,-33.69,-11.32,3.64,-13.68,-10.04,80,39,238
0.8,0.1,0.99,0.95,450,30,60,-20.5,-26.41,-33.71,-13.49,-1.47,-5.54,-7.01,128,49,354
0.9,0.06,0.98,0.9,450,30,0,-21.45,-24.55,-33.73,-10.96,2.61,-13.1,-10.49,109,50,320
0.9,0.06,0.98,0.95,300,30,30,-21.99,-23.49,-33.74,-19.15,1.0,-3.84,-2.84,86,24,222
0.8,0.06,0.99,0.95,450,30,15,-18.35,-30.96,-33.83,-4.88,-1.45,-12.02,-13.47,131,75,416
0.8,0.1,0.99,0.9,450,20,15,-16.73,-34.2,-33.83,-9.17,1.09,-8.65,-7.56,119,65,370
0.85,0.1,0.98,0.9,450,0,15,-20.49,-26.73,-33.86,-2.16,-3.82,-14.51,-18.33,88,73,322
0.8,0.08,0.99,0.95,180,30,30,-21.27,-25.17,-33.86,-12.69,2.51,-11.09,-8.58,72,29,208
0.85,0.12,0.98,0.95,300,20,15,-21.38,-24.98,-33.87,-8.96,0.12,-12.54,-12.42,122,39,322
0.8,0.06,0.98,0.9,450,20,0,-17.85,-32.05,-33.88,-12.19,0.95,-6.61,-5.66,110,86,412
0.8,0.12,0.98,0.95,300,20,0,-20.02,-27.72,-33.88,-15.85,0.44,-4.61,-4.17,130,56,380
0.8,0.08,0.98,0.95,450,30,30,-19.65,-28.85,-34.08,-6.23,-4.06,-9.36,-13.42,136,63,402
0.85,0.06,0.99,0.9,450,0,15,-19.96,-28.29,-34.11,-3.47,0.16,-16.65,-16.49,69,92,322
0.85,0.06,0.99,0.95,300,30,60,-21.74,-24.75,-34.12,-12.84,4.7,-13.6,-8.9,81,30,226
0.8,0.12,0.98,0.95,300,0,30,-21.11,-26.11,-34.17,-10.66,2.0,-12.45,-10.45,110,57,350
0.9,0.1,0.98,0.95,300,20,30,-22.3,-23.8,-34.2,-18.16,1.9,-6.04,-4.14,85,24,222
0.8,0.12,0.99,0.95,180,30,15,-21.49,-25.49,-34.24,-15.79,4.52,-10.22,-5.7,82,33,234
0.8,0.1,0.99,0.95,180,30,15,-21.5,-25.5,-34.25,-14.89,4.11,-10.72,-6.61,81,34,234
0.8,0.06,0.99,0.95,450,30,60,-20.8,-26.9,-34.25,-9.49,-2.97,-8.34,-11.31,117,60,354
0.85,0.08,0.98,0.95,450,20,0,-16.88,-34.73,-34.25,7.25,-0.96,-23.17,-24.13,137,71,420
0.8,0.06,0.98,0.95,300,0,15,-21.77,-24.97,-34.26,-7.59,-4.16,-10.02,-14.18,85,88,362
0.8,0.1,0.98,0.9,180,0,15,-21.57,-25.37,-34.26,-21.3,1.32,-1.59,-0.27,55,44,206
0.9,0.08,0.99,0.95,300,20,30,-22.29,-24.0,-34.29,-13.25,2.5,-11.54,-9.04,80,28,222
0.9,0.08,0.99,0.95,300,30,30,-22.3,-24.01,-34.3,-17.95,2.5,-6.85,-4.35,83,25,222
0.85,0.06,0.99,0.95,300,0,15,-22.27,-24.08,-34.31,-11.18,-0.67,-10.42,-11.09,79,82,324
0.8,0.12,0.99,0.9,300,20,0,-19.83,-29.0,-34.33,-13.12,2.46,-9.17,-6.71,101,57,322
0.85,0.1,0.98,0.95,450,30,0,-16.59,-35.74,-34.46,7.35,-3.28,-20.66,-23.94,147,61,420
0.8,0.08,0.99,0.9,300,0,30,-22.04,-24.84,-34.46,-8.4,2.74,-16.38,-13.64,64,68,276
0.8,0.06,0.98,0.95,450,30,60,-21.49,-25.99,-34.49,-12.83,-3.67,-4.99,-8.66,121,56,354
0.9,0.06,0.99,0.95,300,20,30,-22.76,-23.47,-34.49,-13.45,1.4,-10.71,-9.31,78,31,222
0.85,0.08,0.98,0.95,450,30,0,-18.28,-32.53,-34.55,1.95,-2.97,-17.26,-20.23,143,65,420
0.8,0.06,0.98,0.9,450,20,30,-19.68,-29.83,-34.6,-1.54,-2.93,-15.21,-18.14,99,70,338
0.8,0.06,0.98,0.9,450,20,60,-19.69,-29.83,-34.61,-7.95,-1.33,-10.41,-11.74,81,52,270
0.85,0.12,0.99,0.95,300,0,30,-22.17,-24.98,-34.66,-12.74,1.12,-10.55,-9.43,99,50,300
0.8,0.1,0.99,0.9,300,20,0,-19.33,-30.8,-34.73,-14.7,3.05,-7.68,-4.63,101,57,324
0.85,0.08,0.98,0.95,450,20,60,-21.3,-26.91,-34.76,-8.49,2.81,-15.62,-12.81,106,38,290
0.8,0.06,0.99,0.95,450,30,30,-19.84,-29.85,-34.77,-1.79,-5.06,-12.99,-18.05,126,73,402
0.8,0.1,0.99,0.95,180,0,30,-21.76,-26.06,-34.79,-20.75,2.51,-3.52,-1.01,60,41,218
0.85,0.1,0.98,0.95,450,20,0,-19.23,-31.18,-34.82,-1.15,-0.87,-17.21,-18.08,143,65,420
0.8,0.1,0.98,0.95,300,0,30,-21.57,-26.57,-34.86,-12.71,2.8,-11.66,-8.86,104,63,352
0.85,0.08,0.99,0.95,300,20,30,-22.58,-24.63,-34.9,-7.94,1.62,-16.26,-14.64,105,44,300
0.85,0.1,0.99,0.95,180,0,15,-22.43,-24.93,-34.9,-14.7,4.21,-11.94,-7.73,58,38,194
0.85,0.06,0.99,0.9,450,0,0,-19.82,-30.27,-34.96,1.42,-2.66,-18.58,-21.24,75,114,382
0.85,0.1,0.99,0.95,450,0,15,-20.08,-29.78,-34.97,1.14,-2.77,-18.45,-21.22,115,82,396
0.85,0.06,0.99,0.95,300,20,30,-22.37,-25.22,-34.98,-5.54,1.02,-17.85,-16.83,103,46,300
0.8,0.12,0.99,0.9,300,0,0,-21.79,-26.39,-34.99,-7.72,1.54,-15.61,-14.07,86,71,338
0.85,0.12,0.99,0.95,300,0,0,-21.47,-27.08,-35.01,-6.15,-0.9,-14.42,-15.32,107,69,356
0.85,0.1,0.99,0.9,300,0,0,-21.76,-26.56,-35.04,-5.0,-3.98,-12.78,-16.76,75,73,300
0.85,0.06,0.98,0.9,450,0,0,-19.96,-30.17,-35.05,1.91,-3.16,-18.71,-21.87,77,112,382
0.85,0.06,0.99,0.95,450,0,0,-20.38,-29.5,-35.13,1.12,-3.77,-17.73,-21.5,89,120,422
0.8,0.12,0.98,0.95,180,30,0,-22.15,-25.95,-35.13,-10.7,2.44,-13.89,-11.45,91,41,270
0.9,0.08,0.99,0.9,450,30,0,-22.39,-25.49,-35.14,-13.26,1.61,-10.74,-9.13,111,48,320
0.85,0.08,0.98,0.95,180,0,0,-22.19,-25.89,-35.14,-10.5,-0.29,-11.4,-11.69,64,52,236
0.8,0.08,0.99,0.95,300,20,60,-22.58,-25.29,-35.23,-9.43,2.42,-15.57,-13.15,98,45,286
0.8,0.12,0.99,0.9,180,30,0,-22.19,-26.19,-35.29,-12.6,1.83,-11.42,-9.59,77,40,238
0.9,0.1,0.99,0.9,450,20,0,-22.2,-26.2,-35.3,-14.46,3.0,-10.74,-7.74,113,46,320
0.9,0.12,0.99,0.9,450,20,0,-22.1,-26.4,-35.3,-12.06,1.7,-11.74,-10.04,114,45,320
0.85,0.06,0.98,0.95,450,0,0,-20.39,-29.81,-35.3,1.82,-4.07,-18.14,-22.21,92,117,422
0.9,0.1,0.98,0.95,300,30,15,-22.3,-26.01,-35.31,-12.46,-0.2,-9.64,-9.84,111,29,288
0.8,0.06,0.99,0.9,450,20,30,-20.04,-30.57,-35.33,-0.26,-2.33,-17.45,-19.78,97,72,338
0.8,0.12,0.99,0.95,300,20,30,-21.16,-28.4,-35.36,-9.85,1.51,-12.82,-11.31,123,45,336
0.9,0.08,0.98,0.9,450,20,0,-22.25,-26.45,-35.48,-9.96,2.51,-14.8,-12.29,109,50,320
0.85,0.06,0.99,0.95,300,20,15,-22.68,-25.59,-35.48,-2.35,2.02,-22.35,-20.33,108,52,322
0.9,0.08,0.98,0.95,450,20,30,-23.15,-24.76,-35.53,-15.79,0.81,-8.17,-7.36,111,34,294
0.8,0.12,0.99,0.95,450,30,30,-20.03,-31.08,-35.57,-1.28,-5.97,-12.78,-18.75,142,57,402
0.85,0.08,0.99,0.95,450,20,60,-22.04,-27.15,-35.62,-5.79,3.61,-19.86,-16.25,102,41,290
0.9,0.06,0.98,0.95,450,20,30,-23.56,-24.37,-35.75,-16.39,0.6,-7.77,-7.17,108,38,294
0.85,0.12,0.98,0.95,450,20,0,-21.67,-28.29,-35.82,-8.95,-3.26,-9.46,-12.72,148,60,420
0.8,0.06,0.99,0.9,300,0,60,-23.15,-25.55,-35.93,-14.59,2.04,-10.6,-8.56,39,58,212
0.8,0.06,0.98,0.95,450,30,30,-20.85,-30.15,-35.93,-5.43,-5.66,-9.76,-15.42,130,69,402
0.85,0.1,0.99,0.9,300,0,15,-22.86,-26.16,-35.94,-15.92,3.74,-10.68,-6.94,63,56,238
0.8,0.08,0.99,0.9,450,30,15,-20.55,-30.8,-35.95,-4.37,-0.33,-15.85,-16.18,120,64,370
0.85,0.1,0.98,0.95,300,20,15,-22.79,-26.39,-35.99,-12.76,1.52,-11.55,-10.03,118,43,322
0.8,0.08,0.99,0.9,450,20,0,-20.3,-31.4,-36.0,-15.68,2.96,-7.58,-4.62,113,84,410
0.9,0.12,0.99,0.9,450,0,0,-22.6,-26.94,-36.07,-5.16,1.0,-18.44,-17.44,96,63,320
0.85,0.12,0.99,0.9,300,20,15,-22.95,-26.25,-36.08,-8.32,2.35,-16.98,-14.63,81,38,238
0.85,0.06,0.98,0.9,300,0,0,-23.89,-24.39,-36.09,-14.2,-2.28,-7.41,-9.69,57,91,300
0.8,0.12,0.98,0.9,180,0,15,-22.79,-26.59,-36.09,-20.41,0.61,-2.99,-2.38,58,41,206
0.9,0.1,0.98,0.9,450,0,0,-22.56,-27.2,-36.16,-9.66,0.4,-13.3,-12.9,92,67,320
0.85,0.06,0.98,0.95,450,30,0,-20.18,-32.03,-36.2,0.75,-3.97,-16.96,-20.93,135,73,420
0.85,0.08,0.99,0.95,450,0,0,-20.79,-30.84,-36.21,1.35,-4.49,-17.65,-22.14,102,107,422
0.8,0.08,0.98,0.95,180,0,30,-22.89,-26.79,-36.29,-20.8,1.91,-4.0,-2.09,59,42,218
0.9,0.12,0.99,0.95,300,20,0,-22.08,-28.43,-36.29,-12.26,1.2,-11.02,-9.82,120,39,320
0.8,0.1,0.99,0.9,180,20,0,-22.87,-26.87,-36.31,-9.35,-0.57,-12.95,-13.52,73,44,240
0.9,0.08,0.99,0.95,450,20,30,-23.61,-25.52,-36.37,-13.06,1.51,-12.06,-10.55,107,37,294
0.85,0.08,0.99,0.95,300,20,60,-23.29,-26.3,-36.44,-12.05,4.7,-15.94,-11.24,79,32,226
0.9,0.06,0.99,0.95,450,0,15,-23.18,-26.58,-36.47,-6.58,-4.37,-12.23,-16.6,98,81,362
0.9,0.12,0.99,0.95,300,20,30,-23.3,-26.45,-36.52,-19.15,2.5,-6.65,-4.15,85,23,222
0.85,0.12,0.99,0.95,180,0,15,-23.53,-26.03,-36.55,-14.4,4.21,-13.34,-9.13,60,36,194
0.85,0.06,0.99,0.95,450,20,0,-19.43,-34.43,-36.65,6.31,0.22,-25.96,-25.74,126,82,420
0.8,0.08,0.99,0.95,180,20,15,-23.11,-27.11,-36.67,-17.2,3.91,-9.82,-5.91,77,37,236
0.8,0.06,0.99,0.9,450,20,60,-21.11,-31.14,-36.68,-7.66,-0.73,-12.72,-13.45,79,54,270
0.85,0.08,0.99,0.95,450,20,0,-19.19,-34.99,-36.69,6.2,-0.26,-25.13,-25.39,134,74,420
0.85,0.06,0.98,0.95,300,0,15,-23.97,-25.47,-36.71,-12.19,-1.17,-10.61,-11.78,82,79,324
0.8,0.1,0.98,0.95,450,20,15,-22.18,-29.13,-36.75,-10.24,-1.03,-10.91,-11.94,140,67,416
0.8,0.1,0.99,0.9,450,30,0,-18.77,-35.96,-36.75,-4.5,1.25,-15.52,-14.27,119,78,406
0.8,0.1,0.98,0.95,450,0,60,-20.55,-32.45,-36.78,-1.69,-3.78,-15.08,-18.86,110,67,372
0.8,0.1,0.99,0.9,180,0,15,-23.03,-27.5,-36.78,-23.3,1.52,-1.25,0.27,54,45,206
0.9,0.06,0.98,0.95,300,30,0,-22.98,-27.69,-36.83,-11.75,2.01,-13.24,-11.23,119,41,320
0.85,0.08,0.99,0.9,300,0,0,-24.19,-25.29,-36.84,-8.8,-2.98,-12.41,-15.39,66,82,300
0.85,0.1,0.99,0.95,450,20,0,-21.24,-31.24,-36.86,-2.1,-0.17,-18.97,-19.14,140,68,420
0.8,0.08,0.98,0.9,300,0,15,-23.67,-26.47,-36.91,-8.7,-0.65,-14.32,-14.97,69,75,302
0.85,0.08,0.98,0.95,450,20,30,-21.81,-30.22,-36.92,-5.18,0.94,-17.57,-16.63,126,55,362
0.8,0.08,0.99,0.95,180,30,15,-23.31,-27.31,-36.97,-18.3,4.01,-9.02,-5.01,79,35,236
0.85,0.08,0.99,0.9,300,20,15,-23.55,-26.85,-36.98,-10.42,3.85,-16.98,-13.13,77,42,238
0.85,0.08,0.99,0.9,450,30,15,-22.85,-28.25,-36.98,-7.9,0.57,-15.52,-14.95,105,56,322
0.9,0.12,0.99,0.95,450,30,0,-23.1,-27.84,-37.02,-8.59,-0.19,-14.32,-14.51,144,48,388
0.8,0.12,0.99,0.95,450,30,0,-16.15,-41.85,-37.08,-3.28,-0.16,-12.71,-12.87,141,76,444
0.8,0.12,0.98,0.95,450,20,15,-22.04,-30.09,-37.09,-15.64,-2.64,-3.76,-6.4,145,62,416
0.8,0.12,0.99,0.95,180,20,15,-23.4,-27.4,-37.1,-18.59,4.01,-8.82,-4.81,81,34,234
0.85,0.12,0.99,0.95,450,20,15,-22.65,-28.96,-37.13,-6.19,-2.15,-14.31,-16.46,142,54,394
0.85,0.06,0.99,0.95,450,0,15,-22.59,-29.1,-37.14,-5.52,-2.46,-14.61,-17.07,94,103,396
0.85,0.1,0.99,0.9,450,0,15,-22.44,-29.48,-37.18,-2.1,-3.32,-17.02,-20.34,85,76,322
0.85,0.08,0.99,0.95,300,20,15,-23.48,-27.39,-37.18,-5.75,2.53,-20.26,-17.73,112,48,322
0.8,0.1,0.99,0.9,450,30,15,-20.65,-33.2,-37.25,-8.27,-0.33,-12.05,-12.38,121,63,370
0.85,0.1,0.98,0.95,450,0,15,-22.03,-30.53,-37.3,-2.3,-3.27,-16.46,-19.73,118,79,396
0.8,0.1,0.99,0.95,450,30,30,-21.55,-31.56,-37.33,-0.29,-6.47,-14.79,-21.26,138,61,402
0.8,0.08,0.98,0.95,450,30,15,-20.95,-33.0,-37.45,-6.84,-2.55,-11.56,-14.11,142,65,416
0.85,0.06,0.99,0.95,300,20,60,-23.98,-26.99,-37.47,-11.85,4.7,-16.83,-12.13,78,33,226
0.85,0.1,0.99,0.95,450,30,15,-22.28,-30.59,-37.58,-2.29,-2.87,-17.12,-19.99,140,56,394
0.8,0.06,0.99,0.95,450,30,0,-20.31,-34.6,-37.61,-4.6,-0.46,-15.25,-15.71,127,90,450
0.9,0.1,0.99,0.95,450,30,0,-23.81,-27.62,-37.62,-11.09,1.1,-13.82,-12.72,140,52,388
0.9,0.06,0.98,0.95,450,0,15,-24.07,-27.18,-37.66,-10.05,-4.77,-9.25,-14.02,103,76,362
0.85,0.12,0.99,0.9,450,20,0,-19.38,-36.59,-37.68,-6.69,-2.55,-10.14,-12.69,128,60,380
0.8,0.06,0.99,0.95,300,0,0,-24.17,-27.02,-37.68,-8.58,-1.88,-13.71,-15.59,83,103,406
0.8,0.1,0.98,0.95,450,30,30,-22.06,-31.36,-37.74,-3.93,-7.17,-10.96,-18.13,142,57,402
0.9,0.12,0.98,0.95,300,30,15,-23.7,-28.21,-37.81,-12.36,-0.2,-11.14,-11.34,112,28,288
0.8,0.1,0.99,0.9,300,0,0,-23.57,-28.49,-37.82,-11.82,1.43,-13.18,-11.75,80,77,346
0.8,0.1,0.98,0.95,180,20,0,-23.97,-27.77,-37.86,-11.5,0.53,-13.0,-12.47,86,46,274
0.85,0.06,0.99,0.9,450,30,15,-23.35,-29.25,-37.98,-5.3,0.37,-18.42,-18.05,100,61,322
0.85,0.12,0.99,0.95,300,20,60,-24.35,-27.36,-38.03,-15.35,4.7,-13.7,-9.0,85,26,226
0.85,0.06,0.98,0.95,450,0,15,-23.46,-29.16,-38.04,-7.98,-2.76,-12.72,-15.48,97,100,396
0.8,0.06,0.98,0.95,300,0,60,-24.81,-26.71,-38.17,-13.48,-2.19,-9.14,-11.33,78,65,306
0.9,0.1,0.98,0.95,450,20,30,-24.8,-26.81,-38.21,-17.59,0.9,-8.11,-7.21,113,32,294
0.9,0.12,0.99,0.95,450,20,30,-24.87,-26.78,-38.26,-15.76,1.61,-10.72,-9.11,112,32,294
0.8,0.06,0.99,0.9,300,0,15,-24.54,-27.54,-38.31,-11.1,-0.24,-13.2,-13.44,58,86,306
0.8,0.12,0.98,0.95,180,0,30,-24.29,-28.39,-38.49,-20.9,1.91,-5.3,-3.39,64,37,218
0.85,0.12,0.99,0.95,300,30,30,-24.82,-27.33,-38.49,-12.64,0.44,-12.62,-12.18,113,36,300
0.8,0.1,0.99,0.95,450,0,60,-22.13,-32.91,-38.59,-1.71,-3.18,-17.24,-20.42,105,72,372
0.85,0.1,0.99,0.95,450,30,0,-20.07,-37.27,-38.71,6.4,-2.58,-23.89,-26.47,143,65,420
0.8,0.08,0.99,0.95,180,20,0,-24.49,-28.49,-38.74,-13.4,1.13,-12.22,-11.09,82,50,274
0.9,0.06,0.99,0.95,300,30,30,-25.29,-27.0,-38.79,-19.44,1.6,-7.45,-5.85,82,27,222
0.85,0.08,0.99,0.95,450,0,15,-22.99,-31.64,-38.81,-1.38,-2.96,-18.65,-21.61,105,92,396
0.9,0.06,0.99,0.95,300,30,0,-24.46,-28.71,-38.82,-10.55,2.81,-16.72,-13.91,115,44,320
0.9,0.1,0.99,0.95,450,20,30,-25.26,-27.17,-38.84,-14.86,1.6,-12.0,-10.4,109,35,294
0.8,0.08,0.98,0.95,450,20,30,-22.65,-32.46,-38.88,-5.33,-1.85,-15.47,-17.32,131,70,404
0.85,0.12,0.98,0.95,450,30,0,-21.17,-35.42,-38.88,-0.24,-5.27,-15.66,-20.93,151,57,420
0.8,0.12,0.99,0.9,180,0,15,-24.65,-28.65,-38.98,-22.81,0.81,-2.65,-1.84,57,42,206
0.85,0.08,0.99,0.95,450,30,0,-21.96,-34.16,-39.04,0.9,-2.27,-20.59,-22.86,139,69,420
0.8,0.06,0.99,0.9,450,20,0,-22.67,-32.89,-39.12,-15.17,1.55,-9.05,-7.5,108,89,412
0.85,0.12,0.99,0.95,300,0,15,-24.79,-28.7,-39.14,-13.45,2.11,-13.45,-11.34,101,59,322
0.8,0.12,0.99,0.95,300,0,60,-24.86,-28.57,-39.15,-15.75,3.01,-12.12,-9.11,94,49,300
0.8,0.06,0.99,0.95,180,30,30,-24.86,-28.76,-39.24,-16.69,2.62,-10.79,-8.17,71,30,208
0.8,0.12,0.99,0.95,450,20,30,-23.83,-30.94,-39.3,-10.39,-5.86,-7.58,-13.44,139,60,402
0.9,0.12,0.98,0.95,450,0,0,-24.1,-30.45,-39.33,-1.15,-1.09,-21.86,-22.95,127,66,388
0.8,0.12,0.99,0.9,180,20,0,-24.89,-28.89,-39.34,-14.0,-0.27,-10.62,-10.89,74,43,238
0.9,0.1,0.98,0.95,450,0,0,-24.56,-29.96,-39.54,-5.6,-0.3,-18.66,-18.96,120,73,388
0.8,0.12,0.99,0.95,300,0,0,-24.5,-30.09,-39.55,-9.87,0.31,-14.94,-14.63,112,73,400
0.8,0.08,0.98,0.95,300,0,60,-25.78,-27.68,-39.62,-12.95,-1.67,-11.16,-12.83,87,56,304
0.8,0.08,0.99,0.95,300,20,0,-24.89,-29.8,-39.79,-11.37,1.94,-15.46,-13.52,119,67,384
0.9,0.08,0.98,0.95,450,30,0,-24.92,-30.03,-39.94,-10.65,0.62,-14.89,-14.27,140,53,388
0.85,0.06,0.98,0.95,180,0,0,-26.0,-27.9,-39.95,-10.53,1.53,-17.0,-15.47,53,63,236
0.8,0.12,0.98,0.95,450,20,30,-24.55,-30.95,-40.03,-14.13,-6.56,-3.86,-10.42,143,56,402
0.9,0.1,0.99,0.9,450,0,0,-24.83,-30.57,-40.11,-7.86,1.0,-17.97,-16.97,89,70,320
0.8,0.08,0.98,0.95,450,30,0,-20.31,-39.62,-40.12,-5.08,-1.47,-13.76,-15.23,137,80,450
0.85,0.12,0.98,0.95,300,30,15,-25.58,-29.18,-40.17,-9.76,-0.08,-15.74,-15.82,123,38,322
0.8,0.1,0.99,0.95,450,20,15,-24.31,-31.8,-40.21,-11.08,-0.33,-12.9,-13.23,136,70,416
0.85,0.08,0.99,0.95,180,0,0,-25.71,-29.21,-40.32,-13.3,0.31,-12.72,-12.41,60,56,236
0.8,0.08,0.99,0.95,180,30,0,-25.6,-29.6,-40.4,-16.5,3.02,-12.12,-9.1,87,45,272
0.85,0.08,0.98,0.95,450,0,15,-24.46,-31.91,-40.42,-4.54,-3.36,-16.56,-19.92,108,89,396
0.8,0.06,0.98,0.95,180,30,15,-25.68,-29.48,-40.42,-22.1,3.92,-7.5,-3.58,80,34,236
0.85,0.06,0.99,0.9,300,30,15,-25.85,-29.15,-40.43,-13.92,3.95,-15.88,-11.93,75,44,238
0.9,0.1,0.99,0.95,300,20,30,-26.39,-28.1,-40.44,-18.45,2.5,-10.44,-7.94,81,27,222
0.85,0.1,0.99,0.95,300,20,15,-25.69,-29.6,-40.49,-12.35,2.32,-15.66,-13.34,114,46,322
0.8,0.12,0.99,0.9,450,20,15,-21.83,-37.4,-40.53,-14.36,-1.63,-5.84,-7.47,122,62,370
0.8,0.06,0.99,0.95,180,20,15,-25.8,-29.8,-40.7,-20.7,4.42,-9.52,-5.1,74,40,236
0.85,0.12,0.99,0.9,300,30,15,-26.05,-29.35,-40.73,-11.02,2.15,-17.18,-15.03,82,37,238
0.8,0.12,0.98,0.95,450,30,15,-24.15,-33.3,-40.8,-12.54,-3.25,-8.36,-11.61,148,59,416
0.8,0.12,0.99,0.9,450,30,15,-24.03,-33.7,-40.88,-11.96,-0.93,-11.14,-12.07,123,61,370
0.8,0.1,0.99,0.95,450,20,30,-23.84,-34.25,-40.97,-3.49,-3.58,-16.77,-20.35,133,66,402
0.8,0.1,0.99,0.95,180,20,15,-26.01,-30.01,-41.02,-20.1,3.91,-9.82,-5.91,78,36,236
0.8,0.06,0.99,0.95,300,0,15,-26.15,-29.76,-41.03,-11.38,-3.56,-11.21,-14.77,79,93,366
0.9,0.12,0.98,0.95,300,0,15,-26.8,-28.7,-41.15,-14.66,-0.0,-12.14,-12.14,99,41,288
0.85,0.06,0.99,0.95,450,30,0,-24.26,-33.86,-41.19,-0.5,-3.37,-20.39,-23.76,131,77,420
0.85,0.08,0.98,0.95,300,30,15,-26.27,-29.87,-41.21,-14.16,0.33,-12.44,-12.11,119,42,322
0.8,0.06,0.99,0.95,180,30,0,-26.19,-30.19,-41.29,-17.1,2.73,-11.82,-9.09,82,49,274
0.8,0.08,0.98,0.9,300,0,0,-26.27,-30.07,-41.31,-11.4,0.54,-15.41,-14.87,72,86,346
0.85,0.08,0.98,0.95,450,30,15,-25.5,-31.61,-41.31,-8.59,-1.25,-15.66,-16.91,140,57,394
0.85,0.1,0.98,0.95,300,0,0,-25.86,-30.96,-41.34,-9.11,-5.8,-10.95,-16.75,101,75,356
0.85,0.06,0.99,0.9,300,0,0,-27.39,-27.99,-41.39,-14.8,-1.78,-10.81,-12.59,54,94,300
0.8,0.08,0.99,0.95,180,0,30,-26.31,-30.21,-41.42,-23.5,2.51,-5.32,-2.81,55,46,218
0.8,0.06,0.98,0.95,180,0,30,-26.82,-29.22,-41.43,-18.33,2.61,-11.1,-8.49,50,52,218
0.85,0.12,0.99,0.95,300,20,30,-26.82,-29.33,-41.49,-15.14,0.84,-12.52,-11.68,111,38,300
0.8,0.06,0.99,0.95,180,20,0,-26.38,-30.38,-41.57,-15.1,1.74,-13.02,-11.28,79,53,274
0.85,0.06,0.98,0.95,450,30,15,-25.21,-32.82,-41.62,-4.88,-1.17,-19.16,-20.33,132,65,394
0.8,0.06,0.98,0.95,450,20,0,-23.77,-35.72,-41.63,-14.44,0.43,-9.76,-9.33,124,92,454
0.85,0.06,0.99,0.95,450,20,60,-26.05,-31.16,-41.63,-9.89,3.6,-19.76,-16.16,99,44,290
0.8,0.08,0.98,0.95,180,0,15,-26.59,-30.39,-41.79,-19.8,2.01,-8.8,-6.79,66,51,246
0.8,0.1,0.99,0.95,300,0,30,-26.03,-31.54,-41.8,-14.5,3.6,-15.13,-11.53,98,68,354
0.9,0.1,0.98,0.95,450,0,15,-26.81,-30.12,-41.87,-13.05,-0.39,-13.37,-13.76,120,59,362
0.8,0.12,0.99,0.95,180,0,30,-26.51,-30.81,-41.92,-22.4,2.51,-6.62,-4.11,61,40,218
0.8,0.08,0.99,0.95,450,30,15,-24.65,-34.56,-41.93,-7.68,-1.85,-15.12,-16.97,137,69,416
0.8,0.1,0.99,0.95,180,30,0,-26.72,-30.72,-42.08,-14.8,3.03,-14.95,-11.92,87,45,270
0.8,0.1,0.98,0.95,450,30,15,-25.45,-33.3,-42.1,-10.74,-2.65,-12.06,-14.71,143,64,416
0.85,0.08,0.99,0.95,450,20,30,-25.18,-33.93,-42.15,-5.36,1.74,-21.56,-19.82,121,60,362
0.8,0.1,0.99,0.95,300,20,0,-24.89,-34.8,-42.29,-18.17,2.34,-9.06,-6.72,124,62,384
0.9,0.12,0.99,0.95,450,0,15,-26.52,-31.78,-42.41,-5.18,-1.19,-20.15,-21.34,121,57,362
0.9,0.1,0.99,0.95,450,0,15,-27.02,-30.93,-42.49,-9.38,0.41,-18.05,-17.64,115,63,362
