cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,entry_slope_max,haircut,trades,train_pnl,train_mdd,train_score,mar03_pnl,sim_pnl,val_pnl,total_pnl,sell_fail_rate
0.7,120,0,0.95,30,none,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,30,none,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,0,none,-0.005,0.01,2452,-93.47024875621888,-95.87024875621888,-141.40537313432833,-16.831243781094514,-16.470000000000113,-33.30124378109463,-126.7714925373135,0.215
0.7,120,0,0.95,0,none,-0.01,0.01,2292,-84.92009950248753,-84.92009950248753,-127.3801492537313,-17.141243781094545,-13.87000000000016,-31.011243781094706,-115.93134328358225,0.216
0.7,120,0,0.95,30,100,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,30,100,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,30,80,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,30,80,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,0,80,none,0.01,3226,-104.35049751243801,-114.15049751243801,-161.425746268657,-9.27218905472634,-28.550000000000082,-37.82218905472642,-142.17268656716445,0.206
0.7,120,0,0.95,0,80,0,0.01,2432,-92.3503482587065,-92.3503482587065,-138.52552238805976,-19.321442786069596,-13.050000000000097,-32.37144278606969,-124.7217910447762,0.215
0.7,120,0,0.95,30,none,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,30,none,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,0,80,-0.005,0.01,2310,-81.38024875621883,-81.38024875621882,-122.07037313432824,-15.14124378109446,-12.280000000000115,-27.421243781094574,-108.80149253731341,0.215
0.7,120,0,0.95,0,80,-0.01,0.01,2172,-80.01014925373126,-81.91014925373125,-120.96522388059688,-18.96119402985073,-13.97000000000017,-32.9311940298509,-112.94134328358217,0.214
0.7,120,0,0.95,30,80,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,30,80,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,0,100,none,0.01,3178,-130.2403482587066,-140.94034825870656,-200.71052238805987,-6.39208955223873,-34.15000000000026,-40.54208955223899,-170.78243781094557,0.204
0.7,120,0,0.95,0,100,0,0.01,2400,-94.06029850746259,-94.06029850746259,-141.0904477611939,-15.611492537313424,-18.450000000000145,-34.06149253731357,-128.12179104477616,0.215
0.7,120,0,0.95,0,100,-0.005,0.01,2280,-94.10014925373133,-94.10014925373133,-141.150223880597,-16.571094527363215,-18.060000000000144,-34.63109452736336,-128.7312437810947,0.216
0.7,120,0,0.95,0,100,-0.01,0.01,2134,-92.12009950248746,-94.02009950248745,-139.1301492537312,-15.071144278606923,-18.37000000000016,-33.441144278607084,-125.56124378109455,0.213
0.7,120,0,0.95,30,100,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,30,100,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,60,none,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,60,none,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,60,80,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,60,80,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,60,none,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,60,none,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,60,100,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,60,100,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,90,none,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,90,none,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,90,none,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,90,none,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,60,80,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,60,80,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,90,80,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,90,80,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,90,80,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
