cap,ma,tick_confirm,tp_sl,cooldown_sec,ban_last_sec,haircut,trades,train_pnl,train_mdd,train_score,val_pnl
0.5,480,3,none,30,none,0.01,162,-10.381860087154614,-33.61161912509043,-27.187669649699828,-10.592924378109451
0.5,480,3,none,30,80,0.01,150,-14.330560087154613,-30.134819125090427,-29.397969649699824,-10.592924378109451
0.5,480,3,none,30,100,0.01,140,-17.374140076848203,-27.021249114784013,-30.88476463424021,-8.04954527363184
0.5,480,3,none,60,none,0.01,128,-6.853130087154627,-21.16233008715463,-17.43429513073194,-6.786216417910447
0.5,480,3,none,60,80,0.01,117,-26.755410087154626,-34.11711008715463,-43.813965130731944,-6.786216417910447
0.5,480,3,0.15/0.05,30,80,0.01,171,-19.683699157942108,-20.23745913732927,-29.802428726606742,-3.609232835820893
0.5,480,3,0.15/0.05,30,100,0.01,159,-16.285979147635693,-17.796609137329288,-25.184283716300335,-6.889153731343281
0.5,480,3,0.15/0.05,60,none,0.01,143,-15.246859157942113,-20.060350010306387,-25.27703416309531,-9.229495522388058
0.5,480,3,0.15/0.05,60,80,0.01,129,-14.56494915794212,-18.846900010306392,-23.988399163095316,-8.439895522388058
0.5,480,3,0.15/0.05,60,100,0.01,119,-6.872279147635707,-12.707200010306394,-13.225879152788904,-8.439895522388058
0.5,480,3,0.15/0.05,90,none,0.01,119,-6.278259157942122,-12.412329999999988,-12.484424157942115,-7.392716417910447
0.5,480,3,0.15/0.05,90,80,0.01,111,-7.485649157942122,-11.266600010306403,-13.118949163095323,-6.603116417910448
0.5,480,3,0.15/0.05,90,100,0.01,105,-5.827679147635705,-10.25534913539684,-10.955353715334125,-6.603116417910448
0.5,480,3,0.10/0.10,0,none,0.01,298,-42.85135916824849,-52.51641914570323,-69.1095687411001,-9.228728358208953
0.5,480,3,0.10/0.10,0,80,0.01,264,-44.4567291682485,-54.812689145703246,-71.86307374110012,-5.675528358208952
0.5,480,3,0.10/0.10,0,100,0.01,243,-35.114049157942084,-44.305809135396835,-57.266953725640505,-7.68534925373134
0.5,480,3,0.10/0.10,30,none,0.01,187,-15.403189157942098,-26.06884913539683,-28.437613725640514,-2.672832835820894
0.5,480,3,0.10/0.10,30,80,0.01,168,-17.452499157942103,-28.118159135396837,-31.511578725640522,-1.3897328358208938
0.5,480,3,0.10/0.10,30,100,0.01,155,-15.784579147635688,-24.939739125090423,-28.2544487101809,-3.9787537313432817
0.5,480,3,0.10/0.10,60,none,0.01,144,-14.45605915794211,-21.97201913539684,-25.44206872564053,-5.163153731343282
0.5,480,3,0.10/0.10,60,80,0.01,130,-15.254649157942112,-22.770609135396843,-26.63995372564053,-3.98857462686567
0.5,480,3,0.10/0.10,60,100,0.01,120,-5.390579147635698,-16.962270010306412,-13.871714152788904,-3.98857462686567
0.5,480,3,0.10/0.10,90,none,0.01,116,-7.088559157942115,-16.3718000103064,-15.274459163095315,-3.730995522388059
0.5,480,3,0.10/0.10,90,80,0.01,108,-6.02714915794212,-14.496500010306402,-13.275399163095322,-3.730995522388059
0.5,480,3,0.10/0.10,90,100,0.01,103,-2.517279147635705,-13.409070010306408,-9.221814152788909,-3.730995522388059
0.5,480,3,0.10/0.05,0,none,0.01,349,-47.15425916824849,-50.94682916824848,-72.62767375237273,-12.602486567164178
0.5,480,3,0.10/0.05,0,80,0.01,313,-43.48172916824849,-46.879499168248486,-66.92147875237274,-12.526607462686567
0.5,480,3,0.10/0.05,0,100,0.01,287,-34.59634915794207,-38.388919157942084,-53.790808736913114,-11.881349253731342
0.5,480,3,0.10/0.05,30,none,0.01,196,-26.210589157942103,-27.524859157942092,-39.97301873691315,-4.309953731343282
0.5,480,3,0.10/0.05,30,80,0.01,177,-26.301399157942104,-26.301399157942107,-39.45209873691316,-3.520353731343282
0.5,480,3,0.10/0.05,30,100,0.01,163,-23.03877914763569,-23.03877914763569,-34.558168721453534,-6.1093746268656695
0.5,480,3,0.10/0.05,60,none,0.01,147,-16.420999157942113,-21.537129145703258,-27.189563730793743,-9.821695522388058
0.5,480,3,0.10/0.05,60,80,0.01,133,-11.475249157942116,-14.783609145703265,-18.86705373079375,-9.032095522388058
0.5,480,3,0.10/0.05,60,100,0.01,123,-3.881279147635704,-9.80713912509044,-8.784848710180924,-9.032095522388058
0.5,480,3,0.10/0.05,90,none,0.01,120,-11.493659157942119,-14.981789145703264,-18.98455373079375,-6.001095522388058
0.5,480,3,0.10/0.05,90,80,0.01,112,-11.220549157942122,-12.563649157942125,-17.502373736913185,-5.211495522388059
0.5,480,3,0.10/0.05,90,100,0.01,106,-9.326279147635706,-11.601339135396849,-15.12694871533413,-5.211495522388059
0.45,120,2,0.15/0.05,30,80,0.01,858,-115.46399655382618,-118.6685065538262,-174.79824983073928,-19.31474776377062
0.45,120,2,0.15/0.05,30,100,0.01,843,-111.49102655382619,-114.89293655382623,-168.9374948307393,-18.426447763770618
0.45,120,2,0.15/0.05,60,none,0.01,703,-78.5159183223257,-82.1227583223257,-119.57729748348855,-10.841264033715639
0.45,120,2,0.15/0.05,60,80,0.01,666,-68.5142983223257,-71.72633832232569,-104.37746748348854,-9.27076403371564
0.45,120,2,0.15/0.05,60,100,0.01,659,-67.3782983223257,-70.7877383223257,-102.77216748348854,-9.27076403371564
0.45,120,2,0.15/0.05,90,none,0.01,593,-86.09268920754167,-89.00862920754169,-130.5970038113125,-1.889165674218387
0.45,120,2,0.15/0.05,90,80,0.01,561,-77.21985920754167,-79.14879920754169,-116.79425881131252,-1.3056656742183872
0.45,120,2,0.15/0.05,90,100,0.01,554,-74.23103920754168,-76.35737920754168,-112.40972881131253,-1.3056656742183872
0.45,120,2,none,0,none,0.01,1250,-83.45904318802246,-91.07343315710322,-128.99575976657408,-32.43474269043205
0.45,120,2,none,0,80,0.01,1175,-69.10252318802245,-76.71691315710319,-107.46097976657404,-27.01494269043205
0.45,120,2,none,0,100,0.01,1156,-74.40424318802248,-82.01863315710322,-115.41355976657408,-25.34686358595444
0.45,120,2,none,30,none,0.01,832,-44.08300578440854,-49.53443577410214,-68.85022367145962,-15.81788224138256
0.45,120,2,none,30,80,0.01,785,-42.415205784408535,-47.866635774102136,-66.3485236714596,-13.171503136904947
0.45,120,2,none,30,100,0.01,775,-35.02730578440854,-40.47873577410214,-55.266673671459614,-11.987103136904947
0.45,120,2,none,60,none,0.01,651,-25.09702754260163,-28.252517375915424,-39.22328623055934,-14.457731197894741
0.45,120,2,none,60,80,0.01,617,-25.628187542601626,-29.385357375915437,-40.320866230559346,-11.011931197894743
0.45,120,2,none,60,100,0.01,612,-30.286887542601626,-59.78132914634739,-60.17755211577532,-11.011931197894743
0.45,120,2,none,90,none,0.01,561,-24.356107530362767,-37.62197001095055,-43.16709253583804,-11.800865674218388
0.45,120,2,none,90,80,0.01,529,-30.716727530362764,-37.303879146347384,-49.36866710353645,-10.230365674218387
0.45,120,2,none,90,100,0.01,520,-33.82010753036277,-41.29805914634739,-54.46913710353647,-9.736865674218386
0.45,120,2,0.15/0.05,0,none,0.01,1427,-177.13444947982813,-177.13444947982813,-265.7016742197422,-37.95796373520816
0.45,120,2,0.15/0.05,0,80,0.01,1338,-161.39049947982812,-161.39049947982815,-242.08574921974218,-34.43628463073055
0.45,120,2,0.15/0.05,0,100,0.01,1307,-151.21905947982816,-151.21905947982816,-226.82858921974224,-31.90272642177533
0.45,120,2,0.15/0.05,30,none,0.01,911,-128.9832765538262,-129.01444655382613,-193.49049983073925,-20.76690597272584
0.45,120,2,0.10/0.10,0,none,0.01,1395,-181.5754512811793,-182.26635128117917,-272.7086269217689,-38.11573642435194
0.45,120,2,0.10/0.10,0,80,0.01,1311,-170.79125128117937,-170.79125128117923,-256.186876921769,-32.99203642435193
0.45,120,2,0.10/0.10,0,100,0.01,1282,-168.20647128117935,-168.2064712811792,-252.30970692176896,-34.39665731987432
0.45,120,2,0.10/0.10,30,none,0.01,918,-136.34133655382618,-139.4997365538262,-206.0912048307393,-24.928380600879805
0.45,120,2,0.10/0.10,30,80,0.01,864,-125.59412655382617,-127.07462655382622,-189.13143983073928,-24.180122391924584
0.45,120,2,0.10/0.10,30,100,0.01,849,-121.64089655382617,-123.12139655382626,-183.20159483073928,-24.400343287446972
0.45,120,2,0.10/0.10,60,none,0.01,707,-93.44881831201928,-94.83061831201925,-140.86412746802893,-9.912426720282806
0.45,120,2,0.10/0.10,60,80,0.01,670,-83.73342831201927,-83.73342831201929,-125.6001424680289,-8.341926720282805
0.45,120,0,none,0,none,0.01,1341,-51.15159310655838,-66.54406753036272,-84.42362687173974,-24.425236869536533
0.45,120,0,none,0,80,0.01,1251,-48.217083106558384,-49.63056753036274,-73.03236687173975,-17.801678660581306
0.45,120,0,none,0,100,0.01,1230,-55.250583106558395,-56.86216753229519,-83.68166687270599,-16.133599556103693
0.45,120,0,none,30,none,0.01,758,-39.468007422294235,-44.50262918241978,-61.719322013504126,-9.494065674218383
0.45,120,0,none,30,80,0.01,711,-39.54881742229425,-41.563718307510214,-60.330676576049356,-4.726165674218383
0.45,120,0,none,30,100,0.01,704,-37.168817422294254,-39.482318307510226,-56.90997657604937,-4.726165674218383
0.45,120,0,none,60,none,0.01,621,-32.28652740812294,-51.1059591682485,-57.839506992247195,-7.561907465263161
0.45,120,0,none,60,80,0.01,589,-34.255817408122944,-43.7602691682485,-56.13595199224719,-4.471907465263161
0.45,120,0,none,60,100,0.01,581,-32.17696740812295,-32.17696740812296,-48.26545111218443,-3.8797074652631602
0.45,120,0,none,90,none,0.01,546,-31.183948438124048,-42.18344843812403,-52.275672657186064,-6.547949256307937
0.45,120,0,none,90,80,0.01,513,-32.20888843812404,-34.70838843812404,-49.56308265718606,-4.987270151830326
0.45,120,0,none,90,100,0.01,506,-30.481888438124045,-32.98138843812404,-46.97258265718607,-4.700991047352713
0.45,120,0,0.15/0.05,0,none,0.01,1408,-132.307423097346,-136.445223097346,-200.530034646019,-20.182474182969365
0.45,120,0,0.15/0.05,0,80,0.01,1313,-113.68733309734597,-117.498933097346,-172.43679964601898,-15.769315974014138
0.45,120,0,0.15/0.05,0,100,0.01,1288,-113.105583097346,-116.91718309734601,-171.564174646019,-14.101236869536528
0.45,120,0,0.15/0.05,30,none,0.01,821,-79.7370683403619,-83.35196834036192,-121.41305251054285,-6.044619405561667
0.45,120,0,0.15/0.05,30,80,0.01,765,-74.0460183403619,-76.17871834036194,-112.13537751054287,-4.276719405561667
0.45,120,0,0.15/0.05,30,100,0.01,755,-71.4439683403619,-73.57666834036196,-108.2323025105429,-3.990440301084054
0.45,120,0,0.15/0.05,60,none,0.01,668,-80.01907832425816,-86.2110783242582,-123.12461748638725,-1.039423883173608
0.45,120,0,0.15/0.05,60,80,0.01,626,-68.45891832425818,-73.2691183242582,-105.09347748638729,-0.1598238831736083
0.45,120,0,0.15/0.05,60,100,0.01,618,-66.58006832425818,-71.39026832425819,-102.27520248638727,0.432376116826392
0.45,120,0,0.15/0.05,90,none,0.01,577,-70.55317920754169,-71.58516920754171,-106.34576381131254,0.7845507436920631
0.45,120,0,0.15/0.05,90,80,0.01,543,-59.9532892075417,-61.253329207541675,-90.57995381131254,1.3680507436920626
0.45,120,0,0.15/0.05,90,100,0.01,535,-57.8834392075417,-59.18347920754168,-87.47517881131253,1.3680507436920626
0.45,120,0,0.10/0.05,30,80,0.01,776,-89.2245183403619,-90.78475834036193,-134.61689751054286,-6.734398510039276
0.45,120,0,0.10/0.05,30,100,0.01,765,-87.51076834036189,-89.07100834036191,-132.04627251054285,-6.448119405561665
0.45,120,0,0.10/0.05,60,none,0.01,680,-90.88360832425815,-92.9373483242582,-137.35228248638725,-2.7062029876512197
0.45,120,0,0.10/0.05,60,80,0.01,637,-76.95464832425816,-79.0083883242582,-116.45884248638725,-1.82660298765122
0.45,120,0,0.10/0.05,60,100,0.01,628,-74.58229832425815,-76.63603832425818,-112.90031748638724,-2.912302987651219
0.45,120,0,0.10/0.05,90,none,0.01,582,-80.0970792075417,-82.46122920754172,-121.32769381131256,-2.6797701518303243
0.45,120,0,0.10/0.05,90,80,0.01,547,-68.11538920754168,-70.47953920754168,-103.35515881131252,-1.306670151830325
0.45,120,0,0.10/0.05,90,100,0.01,539,-67.42733920754169,-69.79148920754167,-102.32308381131253,-1.306670151830325
0.45,120,0,0.10/0.10,60,100,0.01,625,-72.90497742873576,-76.40209921978055,-111.10602703862604,-2.9123029876512185
0.45,120,0,0.10/0.10,90,none,0.01,577,-78.2218283120193,-80.82231831201929,-118.63298746802894,-3.1732701518303257
0.45,120,0,0.10/0.10,90,80,0.01,544,-65.7367683120193,-68.3767383120193,-99.92513746802894,-1.3066701518303252
0.45,120,0,0.10/0.10,90,100,0.01,536,-65.04871831201929,-67.6886883120193,-98.89306246802894,-1.3066701518303252
0.45,120,0,0.10/0.05,0,none,0.01,1411,-160.69320220182357,-166.58933309734593,-243.98786875049655,-19.590274182969356
0.45,120,0,0.10/0.05,0,80,0.01,1315,-140.0304122018236,-146.21160309734594,-213.13621375049655,-16.953715974014134
0.45,120,0,0.10/0.05,0,100,0.01,1290,-139.55718309734598,-145.60735309734594,-212.36085964601895,-16.963536869536522
0.45,120,0,0.10/0.05,30,none,0.01,832,-97.2843683403619,-102.68755834036186,-148.62814751054282,-8.502298510039276
0.45,120,2,0.10/0.05,30,80,0.01,880,-127.8548365641326,-128.19392653321333,-191.95179983073928,-19.611675974014144
0.45,120,2,0.10/0.05,30,100,0.01,865,-124.57276656413259,-125.09925653321334,-187.12239483073927,-18.723375974014143
0.45,120,2,0.10/0.05,60,none,0.01,718,-97.96628832232571,-97.96628832232561,-146.94943248348852,-10.554984929238026
0.45,120,2,0.10/0.05,60,80,0.01,681,-87.36259832232568,-87.36259832232565,-131.0438974834885,-8.984484929238027
0.45,120,2,0.10/0.05,60,100,0.01,673,-86.3552983223257,-86.35529832232565,-129.53294748348853,-8.490984929238026
0.45,120,2,0.10/0.05,90,none,0.01,598,-97.16176831201929,-97.16176831201929,-145.74265246802895,-4.534423883173611
0.45,120,2,0.10/0.05,90,80,0.01,564,-89.47333831201931,-89.47333831201927,-134.21000746802895,-3.0626238831736114
0.45,120,2,0.10/0.05,90,100,0.01,557,-86.4845183120193,-86.48451831201928,-129.72677746802896,-3.0626238831736114
0.45,120,0,0.10/0.10,0,none,0.01,1390,-155.1977213063012,-155.28942130630125,-232.8424319594518,-20.073953287446972
0.45,120,0,0.10/0.10,0,80,0.01,1296,-132.81716130630122,-134.39936130630122,-200.01684195945182,-16.94389507849175
0.45,120,0,0.10/0.10,0,100,0.01,1272,-131.8204322018236,-134.23843220182368,-198.93964830273543,-16.953715974014138
0.45,120,0,0.10/0.10,30,none,0.01,820,-98.62514744290706,-100.63755741198783,-148.94392614890097,-8.995798510039275
0.45,120,0,0.10/0.10,30,80,0.01,766,-88.94622744290706,-90.56883741198781,-134.23064614890097,-6.734398510039275
0.45,120,0,0.10/0.10,30,100,0.01,755,-86.73897744290707,-88.66018741198782,-131.06907114890097,-6.448119405561663
0.45,120,0,0.10/0.10,60,none,0.01,675,-90.89405742873576,-90.89405742873578,-136.34108614310367,-3.1997029876512193
0.45,120,0,0.10/0.10,60,80,0.01,634,-75.27732742873576,-76.15036739781652,-113.35251112764402,-1.8266029876512195
0.45,120,2,0.10/0.10,60,100,0.01,661,-82.85482831201928,-85.17856831201931,-125.44411246802893,-7.848426720282806
0.45,120,2,0.10/0.10,90,none,0.01,594,-99.78939830171285,-101.67093830171287,-150.62486745256928,-6.212323883173611
0.45,120,2,0.10/0.10,90,80,0.01,560,-94.66716830171286,-95.56170830171287,-142.4480224525693,-4.049623883173611
0.45,120,2,0.10/0.10,90,100,0.01,553,-91.77704830171287,-92.8689883017129,-138.21154245256932,-4.049623883173611
0.45,120,2,0.10/0.05,0,none,0.01,1514,-196.97166040626976,-199.1204704062697,-296.5318956094046,-39.15462747041636
0.45,120,2,0.10/0.05,0,80,0.01,1420,-184.3797304062698,-186.52854040626974,-277.64400060940466,-35.53424836593874
0.45,120,2,0.10/0.05,0,100,0.01,1385,-178.3601904062698,-180.70640040626975,-268.71339060940466,-35.67859015698352
0.45,120,2,0.10/0.05,30,none,0.01,933,-138.7176465641326,-139.71958656413256,-208.57743984619887,-20.271055078491756
0.45,120,3,none,0,none,0.01,1077,-88.87185496489595,-113.21685472026743,-145.48028232502966,-25.344863436700713
0.45,120,3,none,0,80,0.01,1016,-73.29566496489592,-95.6849047202675,-121.13811732502967,-22.28516343670071
0.45,120,3,none,0,100,0.01,1004,-74.51816496489593,-91.5074047202675,-120.27186732502969,-19.91636343670071
0.45,120,3,none,30,none,0.01,764,-56.01785578440854,-71.2976255642578,-91.66666856653744,-11.7128895548154
0.45,120,3,none,30,80,0.01,723,-44.36764578440855,-65.14252821990576,-76.93890989436143,-9.650010450337787
0.45,120,3,none,30,100,0.01,713,-43.46544578440855,-61.42322821990575,-74.17705989436143,-7.676010450337789
0.45,120,3,none,60,none,0.01,597,-26.08591575155685,-57.607557344996195,-54.88969442405495,-1.219984929238031
0.45,120,3,none,60,80,0.01,567,-22.51722575155686,-56.2083073449962,-50.621379424054965,-0.13428492923803104
0.45,120,3,none,60,100,0.01,562,-33.16422575155686,-51.538276595547195,-58.933364049330464,0.35921507076196946
0.45,120,3,none,90,none,0.01,521,-9.79811663484039,-39.50591749944355,-29.551075384562164,-2.2754403010840587
0.45,120,3,none,90,80,0.01,491,-16.96707663484039,-50.46055748913713,-42.197355379408954,-1.1897403010840586
0.45,120,3,none,90,100,0.01,485,-21.31965663484039,-49.80663748913714,-46.22297537940896,-0.6962403010840585
0.45,120,3,0.15/0.05,0,none,0.01,1234,-153.7433412463952,-154.23684124639513,-230.86176186959278,-27.17129627252161
0.45,120,3,0.15/0.05,0,80,0.01,1156,-139.63117124639524,-139.63117124639518,-209.44675686959283,-24.11159627252161
0.45,120,3,0.15/0.05,0,100,0.01,1135,-133.70144124639523,-133.8001412463952,-200.60151186959285,-23.542217168043997
0.45,120,3,0.15/0.05,30,none,0.01,836,-123.44027385695259,-123.66884385695258,-185.2746957854289,-13.324047763770622
0.45,120,3,0.15/0.05,30,80,0.01,792,-111.18436385695259,-111.18436385695259,-166.77654578542888,-11.557268659293008
0.45,120,3,0.15/0.05,30,100,0.01,778,-110.9130338569526,-110.91303385695255,-166.36955078542888,-10.17546865929301
0.45,120,3,0.15/0.05,60,none,0.01,641,-73.50721471962332,-80.09451559453285,-113.55447251688975,-0.34848045162608643
0.45,120,3,0.15/0.05,60,80,0.01,610,-62.74272471962331,-67.08979561514569,-96.28762252719616,-0.34848045162608643
0.45,120,3,0.15/0.05,60,100,0.01,603,-64.20292471962333,-68.5499956151457,-98.47792252719617,0.14501954837391362
0.45,120,3,0.15/0.05,90,none,0.01,549,-82.20773650036168,-83.62754738557766,-124.0215101931505,4.6360223854831055
0.45,120,3,0.15/0.05,90,80,0.01,522,-72.2248965003617,-72.22489650036167,-108.33734475054253,5.030822385483106
0.45,120,3,0.15/0.05,90,100,0.01,515,-71.73357650036169,-71.73357650036166,-107.60036475054252,5.524322385483106
0.45,120,3,0.10/0.10,60,100,0.01,612,-85.29004561514571,-85.7661456151457,-128.17311842271857,1.912561339418688
0.45,120,3,0.10/0.10,90,none,0.01,551,-84.99453650036168,-85.55466739588402,-127.77187019830369,5.513964176527882
0.45,120,3,0.10/0.10,90,80,0.01,523,-79.15709650036169,-79.71722739588404,-119.01571019830371,5.908764176527882
0.45,120,3,0.10/0.10,90,100,0.01,516,-78.07357650036168,-78.30097650036168,-117.22406475054252,6.402264176527881
0.45,120,3,0.10/0.05,0,none,0.01,1335,-189.92613126765218,-190.34613126765214,-285.09919690147825,-33.47579000644149
0.45,120,3,0.10/0.05,0,80,0.01,1254,-172.30731126765218,-174.20781126765218,-259.41121690147827,-31.416090006441493
0.45,120,3,0.10/0.05,0,100,0.01,1224,-165.2505812676522,-168.23678126765213,-249.36897190147826,-29.18181090196388
0.45,120,3,0.10/0.05,30,none,0.01,853,-145.0508138595292,-145.0508138595291,-217.57622078929376,-11.539122390636297
0.45,120,3,0.10/0.05,30,80,0.01,810,-128.43380385952918,-130.56638385952914,-193.71699578929375,-9.772343286158682
0.45,120,3,0.10/0.05,30,100,0.01,796,-126.25717385952919,-128.38975385952912,-190.45205078929376,-8.390543286158682
0.45,120,3,0.10/0.05,60,none,0.01,652,-91.6333356151457,-93.77305561514564,-138.51986342271852,-0.7334595561036996
0.45,120,3,0.10/0.05,60,80,0.01,620,-79.9505456151457,-80.41236561514566,-120.15672842271853,0.35224044389630044
0.45,120,3,0.10/0.05,60,100,0.01,614,-81.3120456151457,-81.77386561514567,-122.19897842271854,0.8457404438963005
0.45,120,3,0.10/0.05,90,none,0.01,553,-89.03993650036168,-91.03355650036164,-134.55671475054248,7.212043281005494
